"   ","SOLVEID","TRANSACTIONID","CLOSEID"
"39155","10000003","EN20130411344","100003"
"39156","10000003","EN20130411345","100003"
"39157","10000002","EN20130411346","100001"
"39158","10000002","EN20130411347","100001"
"39159","10000002","EN20130411348","100001"
"39160","10000003","EN20130411349","100003"
"39161","10000002","EN20130411350","100001"
"39162","10000002","EN20130411351","100001"
"39163","10000002","EN20130411352","100001"
"39164","10000002","EN20130411353","100001"
"39165","10000002","EN20130411354","100001"
"39166","10000003","EN20130411355","100003"
"39167","10000003","EN20130411356","100003"
"39168","10000004","EN20130411356","100003"
"39169","10000003","EN20130411357","100003"
"39170","10000002","EN20130411358","100001"
"39171","10000002","EN20130411359","100001"
"39172","10000002","EN20130411360","100001"
"39173","10000002","EN20130411361","100001"
"39174","10000003","EN20130411362","100001"
"39175","10000002","EN20130411363","100001"
"39176","10000003","EN20130411364","100001"
"39177","10000002","EN20130411365","100001"
"39178","10000002","EN20130411366","100001"
"39179","10000003","EN20130411367","100001"
"39180","10000003","EN20130411368","100003"
"39181","10000002","EN20130411369","100001"
"39182","10000002","EN20130411370","100001"
"39183","10000002","EN20130411371","100001"
"39184","10000003","EN20130411372","100003"
"39185","10000002","EN20130411373","100001"
"39186","10000002","EN20130411374","100001"
"39187","10000003","EN20130411375","100003"
"39188","10000002","EN20130411376","100001"
"39189","10000002","EN20130411377","100001"
"39190","10000002","EN20130411378","100001"
"39191","10000002","EN20130411379","100001"
"39192","10000003","EN20130411380","100003"
"39193","10000002","EN20130411381","100001"
"39194","10000002","EN20130411382","100001"
"39195","10000002","EN20130411383","100001"
"39196","10000003","EN20130411384","100001"
"39197","10000002","EN20130411385","100001"
"39198","10000002","EN20130411386","100001"
"39199","10000002","EN20130411387","100001"
"39200","10000002","EN20130411388","100001"
"39201","10000002","EN20130411389","100001"
"39202","10000002","EN20130411390","100001"
"39203","10000003","EN20130411391","100003"
"39204","10000002","EN20130411392","100001"
"39205","10000002","EN20130411393","100001"
"39206","10000003","EN20130411394","100003"
"39207","10000002","EN20130411395","100001"
"39208","10000002","EN20130411396","100001"
"39209","10000002","EN20130411397","100001"
"39210","10000002","EN20130411398","100001"
"39211","10000003","EN20130411399","100003"
"39212","10000002","EN20130411400","100001"
"39213","10000002","EN20130411401","100001"
"39214","10000002","EN20130411402","100001"
"39215","10000002","EN20130411403","100001"
"39216","10000002","EN20130411404","100001"
"39217","10000002","EN20130411405","100001"
"39218","10000003","EN20130411406","100003"
"39219","10000003","EN20130411407","100001"
"39220","10000002","EN20130411408","100001"
"39221","10000002","EN20130411409","100001"
"39222","10000002","EN20130411410","100001"
"39223","10000002","EN20130411411","100001"
"39224","10000003","EN20130411412","100003"
"39225","10000002","EN20130411413","100001"
"39226","10000003","EN20130411414","100003"
"39227","10000002","EN20130411415","100001"
"39228","10000002","EN20130411416","100001"
"39229","10000002","EN20130411417","100001"
"39230","10000002","EN20130411418","100001"
"39231","10000002","EN20130411419","100001"
"39232","10000002","EN20130411420","100001"
"39233","10000002","EN20130411421","100001"
"39234","10000002","EN20130411422","100001"
"39235","10000002","EN20130411423","100001"
"39236","10000002","EN20130411424","100001"
"39237","10000002","EN20130411425","100001"
"39238","10000003","EN20130411426","100003"
"39239","10000002","EN20130411427","100001"
"39240","10000002","EN20130411428","100001"
"39241","10000002","EN20130411429","100001"
"39242","10000002","EN20130411430","100001"
"39243","10000002","EN20130411431","100001"
"39244","10000002","EN20130411432","100001"
"39245","10000002","EN20130411433","100001"
"39246","10000003","EN20130411434","100003"
"39247","10000002","EN20130411435","100001"
"39248","10000002","EN20130411436","100001"
"39249","10000002","EN20130411437","100001"
"39250","10000002","EN20130411438","100001"
"39251","10000002","EN20130411439","100001"
"39252","10000002","EN20130411440","100001"
"39253","10000002","EN20130411441","100001"
"39254","10000003","EN20130411442","100003"
"39255","10000002","EN20130411443","100001"
"39256","10000002","EN20130411444","100001"
"39257","10000002","EN20130411445","100001"
"39258","10000002","EN20130411446","100001"
"39259","10000002","EN20130411447","100001"
"39260","10000002","EN20130411448","100001"
"39261","10000002","EN20130411449","100001"
"39262","10000002","EN20130411450","100001"
"39263","10000002","EN20130411451","100001"
"39264","10000002","EN20130411452","100001"
"39265","10000003","EN20130411453","100003"
"39266","10000002","EN20130411454","100001"
"39267","10000002","EN20130411455","100001"
"39268","10000003","EN20130411456","100003"
"39269","10000002","EN20130411457","100001"
"39270","10000002","EN20130411458","100001"
"39271","10000003","EN20130411459","100003"
"39272","10000002","EN20130411460","100001"
"39273","10000002","EN20130411461","100001"
"39274","10000002","EN20130411462","100001"
"39275","10000002","EN20130411463","100001"
"39276","10000002","EN20130411464","100001"
"39277","10000002","EN20130411465","100001"
"39278","10000002","EN20130411466","100001"
"39279","10000002","EN20130411467","100001"
"39280","10000002","EN20130411468","100001"
"39281","10000002","EN20130411469","100001"
"39282","10000002","EN20130411470","100001"
"39283","10000002","EN20130411471","100001"
"39284","10000002","EN20130411472","100001"
"39285","10000002","EN20130411473","100001"
"39286","10000002","EN20130411474","100001"
"39287","10000003","EN20130411475","100003"
"39288","10000002","EN20130411476","100001"
"39289","10000002","EN20130411477","100001"
"39290","10000002","EN20130411478","100001"
"39291","10000002","EN20130411479","100001"
"39292","10000003","EN20130411480","100001"
"39293","10000002","EN20130411481","100001"
"39294","10000002","EN20130411482","100001"
"39295","10000002","EN20130411483","100001"
"39296","10000002","EN20130411484","100001"
"39297","10000002","EN20130411485","100001"
"39298","10000002","EN20130411486","100001"
"39299","10000002","EN20130411487","100001"
"39300","10000002","EN20130411488","100001"
"39301","10000002","EN20130411489","100001"
"39302","10000002","EN20130411490","100001"
"39303","10000002","EN20130411491","100001"
"39304","10000002","EN20130411492","100001"
"39305","10000002","EN20130411493","100001"
"39306","10000002","EN20130411494","100001"
"39307","10000002","EN20130411495","100001"
"39308","10000002","EN20130411496","100001"
"39309","10000002","EN20130411497","100001"
"39310","10000003","EN20130411498","100003"
"39311","10000002","EN20130411499","100001"
"39312","10000003","EN20130411500","100003"
"39313","10000002","EN20130411501","100001"
"39314","10000002","EN20130411502","100001"
"39315","10000002","EN20130411503","100001"
"39316","10000002","EN20130411504","100001"
"39317","10000002","EN20130411505","100001"
"39318","10000002","EN20130411506","100003"
"39319","10000002","EN20130411507","100005"
"39320","10000002","EN20130411508","100001"
"39321","10000002","EN20130411509","100001"
"39322","10000002","EN20130411510","100001"
"39323","10000002","EN20130411511","100001"
"39324","10000002","EN20130411512","100001"
"39325","10000002","EN20130411513","100001"
"39326","10000002","EN20130411514","100001"
"39327","10000002","EN20130411515","100001"
"39328","10000002","EN20130411516","100001"
"39329","10000003","EN20130411517","100003"
"39330","10000002","EN20130411518","100001"
"39331","10000002","EN20130411519","100001"
"39332","10000002","EN20130411520","100001"
"39333","10000002","EN20130411521","100001"
"39334","10000002","EN20130411522","100001"
"39335","10000002","EN20130411523","100001"
"39336","10000002","EN20130411524","100001"
"39337","10000002","EN20130411525","100001"
"39338","10000002","EN20130411526","100001"
"39339","10000002","EN20130411527","100001"
"39340","10000002","EN20130411528","100001"
"39341","10000002","EN20130411529","100001"
"39342","10000002","EN20130411530","100001"
"39343","10000002","EN20130411531","100001"
"39344","10000002","EN20130411532","100001"
"39345","10000003","EN20130411533","100003"
"39346","10000002","EN20130411534","100001"
"39347","10000002","EN20130411535","100001"
"39348","10000002","EN20130411536","100001"
"39349","10000002","EN20130411537","100001"
"39350","10000002","EN20130411538","100001"
"39351","10000002","EN20130411539","100001"
"39352","10000002","EN20130411540","100001"
"39353","10000002","EN20130411541","100001"
"39354","10000002","EN20130411542","100001"
"39355","10000004","EN20130411543","100005"
"39356","10000002","EN20130411544","100001"
"39357","10000002","EN20130411545","100001"
"39358","10000003","EN20130411546","100003"
"39359","10000002","EN20130411547","100001"
"39360","10000002","EN20130411548","100001"
"39361","10000002","EN20130411549","100001"
"39362","10000002","EN20130411550","100001"
"39363","10000002","EN20130411551","100001"
"39364","10000002","EN20130411552","100001"
"39365","10000002","EN20130411553","100001"
"39366","10000003","EN20130411554","100001"
"39367","10000002","EN20130411555","100001"
"39368","10000002","EN20130411556","100001"
"39369","10000002","EN20130411557","100001"
"39370","10000002","EN20130411558","100001"
"39371","10000004","EN20130411559","100003"
"39372","10000002","EN20130411560","100001"
"39373","10000002","EN20130411561","100001"
"39374","10000002","EN20130411562","100001"
"39375","10000002","EN20130411563","100001"
"39376","10000002","EN20130411564","100001"
"39377","10000002","EN20130411565","100001"
"39378","10000002","EN20130411566","100001"
"39379","10000002","EN20130411567","100001"
"39380","10000002","EN20130411568","100001"
"39381","10000002","EN20130411569","100001"
"39382","10000003","EN20130411570","100003"
"39383","10000003","EN20130411571","100003"
"39384","10000002","EN20130411572","100001"
"39385","10000003","EN20130411573","100001"
"39386","10000002","EN20130411574","100001"
"39387","10000002","EN20130411575","100001"
"39388","10000002","EN20130411576","100001"
"39389","10000002","EN20130411577","100001"
"39390","10000002","EN20130411578","100001"
"39391","10000003","EN20130411579","100001"
"39392","10000002","EN20130411580","100001"
"39393","10000002","EN20130411581","100001"
"39394","10000002","EN20130411582","100001"
"39395","10000003","EN20130411583","100003"
"39396","10000002","EN20130411584","100001"
"39397","10000002","EN20130411585","100001"
"39398","10000002","EN20130411586","100001"
"39399","10000002","EN20130411587","100001"
"39400","10000002","EN20130411588","100001"
"39401","10000002","EN20130411589","100001"
"39402","10000002","EN20130411590","100001"
"39403","10000002","EN20130411591","100001"
"39404","10000002","EN20130411592","100001"
"39405","10000003","EN20130411593","100001"
"39406","10000002","EN20130411594","100001"
"39407","10000002","EN20130411595","100001"
"39408","10000002","EN20130411596","100001"
"39409","10000003","EN20130411597","100003"
"39410","10000002","EN20130411598","100001"
"39411","10000002","EN20130411599","100001"
"39412","10000002","EN20130411600","100001"
"39413","10000002","EN20130411601","100001"
"39414","10000003","EN20130411602","100003"
"39415","10000002","EN20130411603","100001"
"39416","10000002","EN20130411604","100001"
"39417","10000002","EN20130411605","100001"
"39418","10000002","EN20130411606","100001"
"39419","10000002","EN20130411607","100001"
"39420","10000002","EN20130411608","100001"
"39421","10000002","EN20130411609","100001"
"39422","10000002","EN20130411610","100001"
"39423","10000003","EN20130411611","100003"
"39424","10000002","EN20130411612","100001"
"39425","10000002","EN20130411613","100001"
"39426","10000002","EN20130411614","100001"
"39427","10000002","EN20130411615","100003"
"39428","10000002","EN20130411616","100001"
"39429","10000002","EN20130411617","100001"
"39430","10000002","EN20130411618","100001"
"39431","10000002","EN20130411619","100001"
"39432","10000002","EN20130411620","100001"
"39433","10000002","EN20130411621","100001"
"39434","10000002","EN20130411622","100001"
"39435","10000002","EN20130411623","100001"
"39436","10000002","EN20130411624","100001"
"39437","10000002","EN20130411625","100001"
"39438","10000002","EN20130411626","100001"
"39439","10000002","EN20130411627","100001"
"39440","10000002","EN20130411628","100001"
"39441","10000002","EN20130411629","100001"
"39442","10000002","EN20130411630","100001"
